,name,street_address,city,state,latitude,longitude,store_id
2708,Corry Supercenter,961 E Columbus Ave,Corry,PA,41.934047,-79.61228,ccc1e1a5-0c82-47bd-9daf-16673d0cb4d5
2709,Biscoe Supercenter,201 Montgomery Xing,Biscoe,NC,35.357235,-79.797888,a1a0d8ed-bf87-43ac-a28d-1e92ffc41637
2710,Salem Supercenter,2875 E State St,Salem,OH,40.899615,-80.817636,090825c1-b82c-4a50-8fde-f38be0d6e815
2711,Old Saybrook Store,665 Boston Post Rd,Old Saybrook,CT,41.296828,-72.38155,1121cbde-c1f9-4790-9f08-dcaf87d4b184
2712,Southington Store,235 Queen St,Southington,CT,41.623078,-72.869537,d1ceb614-347e-47c2-b9d0-0c32556b71a7
2713,Central Square Supercenter,3018 East Ave,Central Square,NY,43.29137,-76.127475,5465a978-840b-4ae0-a46c-9927b7938e7c
2714,Taylor Supercenter,7555 Telegraph Rd,Taylor,MI,42.2537711,-83.265794,c081f6d4-9351-4067-9634-97c7a19cc06c
2715,Massillon Supercenter,1 Massillon Marketplace Dr Sw,Massillon,OH,40.765473,-81.522918,dd9ee8f9-6c85-4c9c-a91d-7e361627cbe8
2716,East Setauket Store,3990 Nesconset Hwy,East Setauket,NY,40.903048,-73.078212,0d4f692f-5b26-40b3-89c7-77a0f7f696ed
2717,Boutte Supercenter,13001 Highway 90,Boutte,LA,29.904678,-90.372369,d028cca9-a984-4932-bda2-a1758372777c
2718,East Meadow Store,2465 Hempstead Tpke,East Meadow,NY,40.726907,-73.543756,bb08d6c6-c947-49a2-94f2-15de8b90292c
2719,Allen Supercenter,730 W Exchange Pkwy,Allen,TX,33.119662,-96.672346,6e805180-6676-44b5-b886-234bd7dd94e0
2720,Orange Park Supercenter,1505 County Road 220,Orange Park,FL,30.098928,-81.707294,57900c67-fc34-416f-a10e-6f743eb3e23b
2721,Islandia Store,1850 Veterans Hwy,Islandia,NY,40.800592,-73.178586,29074f0d-ffc1-4e95-8546-cb1f4220b43b
2722,Harrisville Supercenter,534 N Harrisville Rd,Harrisville,UT,41.269567,-111.97302,1d4b7975-c6de-46f7-972f-1c6a863153aa
2723,Monroe Neighborhood Market,4430 Desiard Street,Monroe,LA,32.5249911,-92.0677469,1d0ab53f-9ce9-4d1a-b25b-174425be7b43
2724,Tucson Supercenter,7635 No. La Cholla B,Tucson,AZ,32.344184,-111.016194,5e7a0884-9b73-4991-a5da-7dc3f39a5cc9
2725,Albuquerque Supercenter,2550 Coors Bldv. Nw,Albuquerque,NM,35.110211,-106.700726,7b6b46cd-64a8-4076-86e2-9cc89ac5447d
2726,Napa Supercenter,681 Lincoln Ave,Napa,CA,38.309011,-122.283328,d10aa438-c7ac-4d27-9d64-22dbcc96fb4d
2727,Plano Supercenter,6000 Coit Rd,Plano,TX,33.055436,-96.767634,ce5a6d1d-7f4d-4fcd-88df-af6212098108
2728,Wood Village Supercenter,23500 Ne Sandy Blvd,Wood Village,OR,45.541121,-122.420703,b0e27492-ad65-4060-b757-44815ef808db
2729,Billings Supercenter,1649 Main St,Billings,MT,45.82902,-108.467332,84bf2606-67a3-4c16-b1cb-81021b401279
2730,Goose Creek Supercenter,605 Saint James Ave,Goose Creek,SC,33.033723,-80.064175,40ee6ff9-89b5-4ac1-84c0-304e938db067
2731,Hope Mills Supercenter,3030 N Main St,Hope Mills,NC,34.980094,-78.965033,f7cdfd30-fe84-4295-ba69-af39c8318fad
2732,Tamarac Neighborhood Market,6931 Nw 88th Avenue,Tamarac,FL,26.208986,-80.270275,bef93485-d253-48ce-8244-b3ab8cb93047
2733,Knoxville Supercenter,10900 Parkside Dr,Knoxville,TN,35.90005,-84.147583,2ca7df02-b781-40fb-885a-15bdf52451ef
2734,Salisbury Supercenter,409 N Fruitland Blvd,Salisbury,MD,38.3283334,-75.6104357,c095017a-e683-42ce-a986-dccecca21109
2735,Hibbing Supercenter,12080 Highway 169 W,Hibbing,MN,47.397667,-92.960236,9d10dad1-6c83-46c9-9b03-a165b689407f
2736,Knoxville Supercenter,814 W Bell Ave,Knoxville,IA,41.304907,-93.106041,c361d3c9-698a-4756-a73d-3aa576c1a631
2737,Milwaukee Supercenter,10330 W Silver Spring Dr,Milwaukee,WI,43.1222318,-88.0414823,c156569c-c679-4188-a906-dd72d759cb55
2738,Paris Supercenter,15150 Us Highway 150,Paris,IL,39.601791,-87.681094,b0ea967b-f85d-4dad-9755-9421a7b9a676
2739,Princeton Supercenter,201 Greasy Ridge Rd,Princeton,WV,37.359532,-81.043891,cb8f8b39-7423-4ec8-a936-30e99676790a
2740,West Monroe Neighborhood Market,5251 Cypress Street,West Monroe,LA,32.514938,-92.189444,17b55feb-cad4-451b-b76a-37cd0ba0fb0a
2741,Richland Supercenter,200 Marketplace Drive,Richland,MS,32.219905,-90.151335,1a182aee-e608-47f0-a898-6bd9fc108f04
2742,Deland Neighborhood Market,955 S Woodland Boulevard,Deland,FL,29.012008,-81.301391,a3e21bae-f339-47ff-9b1a-f9c37ffd77ce
2743,Alpharetta Supercenter,5200 Windward Pkwy,Alpharetta,GA,34.093816,-84.274352,a2eff9b4-1713-4cff-8ed2-4000af71dc6b
2744,Lafayette Supercenter,2428 W Pinhook Rd,Lafayette,LA,30.178017,-92.006138,92afabc1-6c52-409c-8209-63bfa0bc8818
2745,Parkesburg Supercenter,100 Commons Dr,Parkesburg,PA,39.979913,-75.933743,da36cf2e-423d-4d7f-b756-be6a0712484d
2746,Santa Fe Springs Supercenter,13310 Telegraph Rd,Santa Fe Springs,CA,33.940766,-118.049799,e260664a-79d7-4a34-86bc-7684a2d43cf4
2747,Vancouver Store,9000 Ne Highway 99,Vancouver,WA,45.686816,-122.662799,c0abf1d3-957b-408a-a6a1-43ea2ae5083f
2748,Lancaster Supercenter,1731 E Avenue J,Lancaster,CA,34.692518,-118.097675,10345f39-49db-4e58-bcc0-364bdaa54b11
2749,Fort Lauderdale Supercenter,2500 W. Broward Boulevard,Fort Lauderdale,FL,26.119082,-80.175083,ac796278-4aaf-4399-8795-c6b1d9b7e0d4
2750,Palmdale Supercenter,37140 47th St E,Palmdale,CA,34.556809,-118.042273,eb858b90-c989-4fcc-ba6b-61c9c1ff5c1f
2751,Swansea Supercenter,54 Cousineau Drive,Swansea,MA,41.754383,-71.219806,2745646a-5932-4347-b365-f82805f9a35e
2752,Norwalk Store,650 Main Ave,Norwalk,CT,41.159154,-73.417392,4aa51972-cd39-4f10-9bf6-706204162f5b
2753,Murrieta Store,41200 Murrieta Hot Springs Rd,Murrieta,CA,33.552575,-117.192629,2ce643d7-4b3d-4cbc-bd41-2c64d6be056e
2754,Kansas City Supercenter,1701 W 133rd St,Kansas City,MO,38.885051,-94.604949,88a3b869-de92-4874-a5e4-b3a42708c80f
2755,Roseville Supercenter,28804 Gratiot Ave,Roseville,MI,42.5081981,-82.9258292,2fc2fb68-16f2-4185-8f73-737b1a7a838d
2756,Detroit Lakes Supercenter,1583 Highway 10 W,Detroit Lakes,MN,46.825569,-95.877746,f4fced25-bfca-4bbe-aaea-e1e4e4c6b4a3
2757,Pompano Beach Supercenter,2300 W Atlantic Blvd,Pompano Beach,FL,26.22791,-80.155019,ce91c6e1-d5aa-4a9a-9a36-3a847ddce3d1
2758,Shorewood Supercenter,1401 Il Route 59,Shorewood,IL,41.547297,-88.203464,32e94e97-dd94-40d5-9269-1f0c4219e066
2759,Newington Store,3164 Berlin Tpke,Newington,CT,41.663123,-72.718375,5327b263-83f9-4ff2-abfa-521397487cde
2760,Appleton Supercenter,3701 E Calumet St,Appleton,WI,44.241019,-88.351479,d5f97cf6-84e9-4708-bdff-ab98d77c332b
2761,Wadsworth Supercenter,222 Smokerise Dr,Wadsworth,OH,41.052608,-81.724969,328ee8df-0c43-485e-89b3-420e875b0e2f
2762,Leominster Supercenter,11 Jungle Rd,Leominster,MA,42.491861,-71.729962,e1aacc19-62b2-4d1f-a438-9d7efeea3177
2763,Ft Wright Supercenter,3450 Valley Plaza Pkwy,Ft Wright,KY,39.035413,-84.536092,d9ed0ade-efb9-4a72-b171-d9ae8e178dca
2764,Carrollton Supercenter,200 Floyd Dr,Carrollton,KY,38.658921,-85.128316,f314aa50-1b2d-4140-bc7b-4f58d40a16c6
2765,Coral Springs Supercenter,6001 Coral Ridge Dr,Coral Springs,FL,26.304308,-80.276155,c167c403-83d1-42fa-8d5e-04cefeab9bc0
2766,Richardson Neighborhood Market,1501 Buckingham Rd,Richardson,TX,32.932529,-96.697251,59300e7f-aab1-4c54-bea9-ed67aad25564
2767,Murphy Supercenter,115 West Fm 544,Murphy,TX,33.013849,-96.61515,2b8c98b3-1cf6-4e57-ab90-2f9a47dfbadc
2768,Garland Neighborhood Market,3959 Broadway Blvd,Garland,TX,32.864742,-96.606901,47b72f7a-9f5a-49d2-b3eb-b97c62bef899
2769,Fort Worth Supercenter,7451 Mccart Ave,Fort Worth,TX,32.636656,-97.367246,3a1f1789-34e2-4fcf-ad8a-a7a81484d262
2770,Mesquite Neighborhood Market,915 N Town East Blvd,Mesquite,TX,32.813102,-96.609886,d734481f-5b79-42f1-96b0-06b976f3350d
2771,Fort Worth Neighborhood Market,7401 Park Vista Blvd,Fort Worth,TX,32.875115,-97.270599,a2e89288-5cac-4982-9568-c3a2ddf3bda5
2772,Arlington Neighborhood Market,735 W Sublett Rd,Arlington,TX,32.645794,-97.1176,035be1bc-8c26-4c40-92c1-5fb64faed260
2773,Fort Worth Supercenter,8520 N Beach St,Fort Worth,TX,32.895003,-97.286601,886f3ca1-d53d-4ef7-995f-e59d8c230538
2774,Keller Neighborhood Market,2130 Rufe Snow Dr,Keller,TX,32.893352,-97.240005,e2106ae8-3337-430d-88de-dee579d7e1ca
2775,Lawton Neighborhood Market,3745 Sw Lee Blvd,Lawton,OK,34.595819,-98.438776,57bd2a05-16de-4da8-98d8-cf25b94f8e62
2776,La Fayette Supercenter,2625 No. Hwy 27,La Fayette,GA,34.746325,-85.273411,a5ea5e3c-990e-4e77-ac9e-646340e664dd
2777,Davie Supercenter,4301 S University Dr,Davie,FL,26.066616,-80.254149,3ec953d7-afa0-45a6-ac96-e07daa787c55
2778,Neenah Supercenter,1155 W Winneconne Ave,Neenah,WI,44.177492,-88.491799,bc7e7af9-9efb-44c3-a5ea-7b6865198e35
2779,Fresno Supercenter,7065 N Ingram Ave,Fresno,CA,36.8391419,-119.8033202,88bb69f1-6fcb-491c-9b49-f239ad2abfec
2780,Fremont Store,44009 Osgood Rd,Fremont,CA,37.511302,-121.943195,9e66b18b-b7c3-4d64-af5a-5915fb2d0b12
2781,Mitchell Supercenter,1101 E Spruce St,Mitchell,SD,43.684941,-98.009732,905c4e08-ff9a-4be0-a9df-f34c325fed24
2782,Cedar Park Supercenter,201 Walton Way,Cedar Park,TX,30.522555,-97.83446,32f69726-54ec-464a-a5d7-1a5b067fc4dd
2783,Painted Post Supercenter,3217 Silverback Ln,Painted Post,NY,42.155559,-77.106849,5b35fdf2-2794-40af-8fc4-37375ec6c030
2784,Sugar Land Supercenter,345 Highway 6,Sugar Land,TX,29.61355,-95.644533,9aefeca2-6339-4cad-aa64-6e7783027add
2785,Plano Neighborhood Market,8040 Independence Pkwy,Plano,TX,33.087013,-96.748043,94976f8d-d9bb-421a-8610-8ef7ef5f4bde
2786,Dallas Supercenter,18121 Marsh Ln,Dallas,TX,32.995084,-96.857858,37525264-c9fa-44c9-9b62-ff267f04610c
2787,Fayetteville Pharmacy,616 N Garland Ave Ste 363,Fayetteville,AR,36.073259,-94.175171,1f9e5293-6191-41ff-b31d-c70d849304c2
2788,Loma Linda Neighborhood Market,25755 Barton Rd,Loma Linda,CA,34.047122,-117.242268,fe0d351d-9778-4ca7-9226-96b0304f275d
2789,Cicero Supercenter,3320 South Cicero Avenue,Cicero,IL,41.8308636,-87.7472666,87a0fc4d-638c-46d2-862a-0455e196b230
2790,Boynton Beach Neighborhood Market,9840 S Military Trl Ste G-1,Boynton Beach,FL,26.529275,-80.1202028,b3be5938-12ad-4f9e-a9dc-c3b77c07089e
2791,Atlanta Supercenter,835 Martin Luther King Jr Drive Nw,Atlanta,GA,33.755828,-84.413627,adfdf3a0-1d07-4691-81be-0ec431c5cf88
2792,Dallas Supercenter,200 Short Blvd,Dallas,TX,32.6837453,-96.8253449,c8b9ced7-c221-44ed-b2b4-29b6ae83b2e9
2793,Dallas Neighborhood Market,2827 S. Buckner Blvd,Dallas,TX,32.759929,-96.684475,64e09140-4501-42f1-b690-42ba9764ece0
2794,Fountain Supercenter,4425 Venetucci Boulevard,Fountain,CO,38.768632,-104.781091,1bb0a3cd-1be4-45c4-9d9f-3939d1c804c7
2795,Spring Hill Supercenter,4959 Main St,Spring Hill,TN,35.772996,-86.919055,2cf0db42-ea4f-4571-84c6-512e1c813e1b
2796,Thornton Neighborhood Market,850 E 88th Ave,Thornton,CO,39.854942,-104.975091,a055f7e9-eab0-4e47-86b9-3c0a4ac2faef
2797,Stockton Neighborhood Market,1189 E March Ln,Stockton,CA,38.004164,-121.292465,c6a9349c-b632-482c-ba70-871613b68a8b
2798,San Jose Neighborhood Market,1600 Saratoga Ave Unit 501,San Jose,CA,37.291593,-121.9887,f4ef073e-8024-4bc1-861f-ecec48447eaf
2799,San Jose Neighborhood Market,4055 Evergreen Village Sq Ste 140,San Jose,CA,37.313558,-121.773066,f6bd16f0-2740-47ea-9e20-2bdb08e35c40
2800,Palm Desert Neighborhood Market,72314 Highway 111,Palm Desert,CA,33.727992,-116.400709,516027dc-8fd4-4f14-9f65-d36c56930d9e
2801,Washington Supercenter,310 Riggs Road Ne,Washington,DC,38.957531,-77.002461,3b5a8d3a-e2cb-47aa-94db-0cf89d6dfedd
2802,Covington Neighborhood Market,2800 N Hwy 190,Covington,LA,30.4720776,-90.0847276,70fa627b-aa48-4885-aa8e-eab89210f631
2803,Fort Worth Supercenter,2900 Renaissance Square,Fort Worth,TX,32.71078,-97.283333,0ec3687f-2687-4aa6-b85c-6921f62b3ca0
2804,Fort Worth Neighborhood Market,4536 Heritage Trace Parkway,Fort Worth,TX,32.913081,-97.288509,73c00354-ad8d-4320-8edb-ddeb391ff709
2805,Saint Joseph Supercenter,3022 S Belt Hwy,Saint Joseph,MO,39.736967,-94.804202,b7da6522-4007-42e0-aad0-297bc04d8dfe
2806,Pinellas Park Neighborhood Market,7500 66th St,Pinellas Park,FL,27.839946,-82.730111,85e011bd-07da-4bde-86c0-bbd5fe3922de
2807,Modesto Neighborhood Market,1421 Coffee Rd,Modesto,CA,37.664584,-120.976596,7a9742ab-bb58-44c5-93cc-3563591d8c4d
2808,Turlock Neighborhood Market,2480 Geer Road,Turlock,CA,37.515657,-120.847072,c4435b7e-e387-4563-b32a-a3846cc9f411
2809,Tucson Neighborhood Market,2550 S. Kolb Rd,Tucson,AZ,32.19303,-110.842387,0ce9c6e9-628a-46e8-8c58-b16acc441910
2810,Vancouver Neighborhood Market,7809 Ne Vancouver Plaza Dr,Vancouver,WA,45.647696,-122.593133,27060aad-c62d-40f9-ba81-fc9ab9d55b02
2811,Everett Supercenter,1605 Se Everett Mall Way,Everett,WA,47.914407,-122.213722,c222485d-ef08-41b0-9f87-a4e4d4369cb1
2812,Beaverton Neighborhood Market,9055 Sw Murray Blvd,Beaverton,OR,45.454914,-122.828569,938f31fc-1652-4028-a4a1-eea276663661
2813,Spring Branch Supercenter,305 Singing Oaks,Spring Branch,TX,29.8014834,-98.422094,f4878456-6063-4613-92e9-f0ee5dbe08b4
2814,Helotes Supercenter,12550 Leslie Rd,Helotes,TX,29.559137,-98.678566,7cf18488-4f91-4c94-97fa-cc2edeb4e0d7
2815,San Antonio Supercenter,918 Bandera Rd,San Antonio,TX,29.458639,-98.5534196,e242266c-5416-48de-9306-4c2fa0ef330e
2816,Catoosa Supercenter,19801 Robson Rd,Catoosa,OK,36.165325,-95.75607,2fb65d9f-830b-4784-aa8d-e3f229ea9122
2817,Springfield Neighborhood Market,3536 W Mount Vernon St,Springfield,MO,37.203416,-93.351159,48407162-3a01-4ed3-9048-f9b877fc6832
2818,Canton Supercenter,244 Feather Lane,Canton,MS,32.595986,-90.073021,621a9008-52d8-44e2-adda-55bdad8612f6
2819,Yazoo City Supercenter,2129 Grand Avenue,Yazoo City,MS,32.876707,-90.396381,89d104fd-e480-449d-8df9-138ff2625786
2820,Shrewsbury Supercenter,7437 Watson Road,Shrewsbury,MO,38.58034,-90.328063,b131df6d-d326-446e-9165-ee70928484c3
2821,Dunwoody Neighborhood Market,5025 Winters Chapel Rd,Dunwoody,GA,33.94189,-84.269679,40e18d5e-f417-4262-9078-605031167246
2822,Marietta Neighborhood Market,3101 Roswell Road,Marietta,GA,33.98091,-84.463068,ba3d5ffa-5b34-493f-9d43-857526b81dc6
2823,Norcross Supercenter,4975 Jimmy Carter Blvd,Norcross,GA,33.894961,-84.194157,8e163340-ebba-478e-8615-bfe35574e8c5
2824,Sarasota Neighborhood Market,3500 N Tamiami Trail,Sarasota,FL,27.366727,-82.550241,125c404b-48a2-4357-9a31-409fc36ac4af
2825,Snellville Neighborhood Market,2912 W Main St,Snellville,GA,33.852976,-84.034228,67e790aa-a02b-4e9b-ab76-fa43cfcf6d34
2826,Tucker Neighborhood Market,3201 Tucker Norcross Rd,Tucker,GA,33.88378,-84.218458,43c1546f-0ea7-4cbd-94ba-ae2b988d9b2e
2827,Panama City Supercenter,513 W 23rd St,Panama City,FL,30.18743,-85.668025,a4913f79-b59c-44cf-9dbc-654cf960dc7a
2828,Haymarket Supercenter,6530 Trading Sq,Haymarket,VA,38.818625,-77.644932,74cf2c72-0d85-4107-b947-36beac84f741
2829,Lawrenceville Neighborhood Market,3059 Lawrenceville Hwy,Lawrenceville,GA,33.922428,-84.085591,eec1d844-a0ca-42aa-be0b-78cdca422213
2830,East Brunswick Supercenter,290 State Route 18,East Brunswick,NJ,40.4588509,-74.3988893,af8bba09-a816-48fe-9317-8678765f3fac
2831,Colorado Springs Neighborhood Market,1622 S Academy Blvd,Colorado Springs,CO,38.80758,-104.758479,d8f81f89-403c-440e-bdfe-00b5fb6435c3
2832,Sacramento Supercenter,8915 Gerber Road,Sacramento,CA,38.482677,-121.369026,169af99b-3e8c-4624-a4b0-e4fbb7ad30c4
2833,Colorado Springs Neighborhood Market,665 N Murray Blvd,Colorado Springs,CO,38.843099,-104.746892,45e4e6be-4e14-46b7-93c5-c2cda4a9612c
2834,St Cloud Supercenter,3601 2nd St South,St Cloud,MN,45.550514,-94.202169,066ea328-9b5f-4bc0-b24c-c1274743db01
2835,Oxnard Store,2701 Saviers Rd,Oxnard,CA,34.174418,-119.179256,1c7a70b1-0f85-44c6-a1a0-c2d3fe758485
2836,La Palma Neighborhood Market,5420 Lapalma Ave,La Palma,CA,33.845619,-118.038726,8bedf14e-87b6-413e-94ea-5ffd3eb5ce15
2837,Meridian Supercenter,795 West Overland Road,Meridian,ID,43.588905,-116.40247,f8b7c1b2-f193-426b-a347-ca991ca2ba51
2838,Boise Neighborhood Market,3233 N. Cole Rd.,Boise,ID,43.6343486,-116.2760806,2dcd8b03-87e1-40dd-bc02-77c38728cc23
2839,Bellevue Neighborhood Market,15063 Main St,Bellevue,WA,47.608956,-122.139482,1bccda9f-0b7b-4de6-b22f-6db1fa45fde7
2840,Anaheim Neighborhood Market,121 N Beach Blvd,Anaheim,CA,33.833236,-117.995057,cb183f90-9503-4441-a4a5-67068516b9fe
2841,Goddard Supercenter,18631 W Kellogg Dr,Goddard,KS,37.660652,-97.554652,5ddffc7c-b0bf-4ae3-9e2a-76ebd21fa93f
2842,San Antonio Supercenter,8538 Ih-35 South,San Antonio,TX,29.338511,-98.554924,fd7702a6-e74a-44b1-a007-60b38b718480
2843,Rocklin Neighborhood Market,5609 Pacific St,Rocklin,CA,38.784013,-121.239575,92a5abd6-c3dc-45b3-8aba-63b3aa4164de
2844,Deerfield Beach Neighborhood Market,1101 S. Military Trl,Deerfield Beach,FL,26.302947,-80.132043,32dd428d-42b3-49eb-863c-5d4c4631dba0
2845,Princeton Supercenter,300 21st Ave N,Princeton,MN,45.572118,-93.60227,d17958c9-45e6-4180-b6a3-1935c8bddc96
2846,San Antonio Supercenter,24403 W Interstate 10,San Antonio,TX,29.668746,-98.635461,870178c2-75c2-4ba9-9da5-3044b2061010
2847,Chicago Neighborhood Market,7535 S. Ashland Ave.,Chicago,IL,41.7563217,-87.6628973,6f630cc2-925a-4008-8b15-3e4366ebe0af
2848,San Antonio Supercenter,4096 N Foster Rd,San Antonio,TX,29.465014,-98.356856,1a4755ad-e355-4a90-8706-266eebc3c4be
2849,Springfield Neighborhood Market,545 El Camino Alto Dr,Springfield,MO,37.134096,-93.299435,2f7df2be-1a28-489c-b933-75d686f1b548
2850,Escondido Neighborhood Market,1266 East Valley Parkway,Escondido,CA,33.1300697,-117.0629723,eb8ab389-d91c-4bf7-a6d5-7d69cce6a9ef
2851,Saugus Supercenter,770 Broadway,Saugus,MA,42.47213,-71.023538,37c7edf9-d6ac-4c1d-802d-d6e70ba7a0d6
2852,Santa Clara Neighborhood Market,3255 Mission College Blvd,Santa Clara,CA,37.3900085,-121.9855022,70bf7df9-a9dd-494b-90e1-71a97b2a2267
2853,Panama City Beach Supercenter,15495 Panama City Beach Pkwy,Panama City Beach,FL,30.217825,-85.866191,f3bdf3d7-a8aa-4966-bece-999e42f31854
2854,Decatur Supercenter,2525 N Decatur Rd,Decatur,GA,33.792235,-84.288978,bbe84e90-de5e-4436-92e5-ce055fd30123
2855,Centennial Neighborhood Market,16746 E Smoky Hill Rd,Centennial,CO,39.625265,-104.794046,4bc305f1-612a-40bc-ac89-4ca4405bf2fd
2856,Rialto Neighborhood Market,300 West Baseline Rd,Rialto,CA,34.122765,-117.374193,637554f8-b07c-43de-a3c4-297a242b25a6
2857,Denver Neighborhood Market,5141 Chambers Rd,Denver,CO,39.786271,-104.811498,b145b93d-28e6-4e70-9199-895d21cf9593
2858,Denver Neighborhood Market,1442 S Parker Rd,Denver,CO,39.690304,-104.8887,e7895264-9e31-484e-a1b3-42dc2e3b58cd
2859,La Puente Neighborhood Market,1425 N Hacienda Blvd,La Puente,CA,34.0471887,-117.9497913,28a39113-5bce-464d-a46d-1c628b0cc250
2860,Horizon City Supercenter,13900 Horizon Blvd,Horizon City,TX,31.679967,-106.200828,9ee7344e-8634-48ae-ad30-2ee8a262dbae
2861,Fairview Supercenter,7100 Hopgood Rd,Fairview,TN,35.963016,-87.140019,8112b410-f191-4651-aaad-9dba50edc273
2862,Bakersfield Neighborhood Market,1249 Allen Road,Bakersfield,CA,35.370037,-119.147611,acd83994-b770-461b-91a1-12af25c22b23
2863,Bakersfield Neighborhood Market,5037 East Brundage Lane,Bakersfield,CA,35.353387,-118.947601,19ba2c18-3fb8-49ac-b151-7790acac203b
2864,Bakersfield Neighborhood Market,5625 Calloway Drive,Bakersfield,CA,35.411874,-119.112528,dbacef0d-84e6-4d3e-bb61-140f449c0a10
2865,Bakersfield Neighborhood Market,3111 North Chester,Bakersfield,CA,35.434523,-119.022288,c536038d-0189-4a24-aff3-967e358ef804
2866,Tucson Neighborhood Market,8640 E Broadway Blvd,Tucson,AZ,32.219825,-110.807801,640a636a-95ea-4775-b111-8cf1fbb7fa6e
2867,Fort Worth Neighborhood Market,717 W. Berry St,Fort Worth,TX,32.704578,-97.332211,aa4ce134-b1e9-41b5-856a-9327dab9f423
2868,Marana Neighborhood Market,3900 W. Ina Road,Marana,AZ,32.338897,-111.04916,62b9ad2a-f368-4d18-b9ff-7c4dbd5b16b1
2869,Corvallis Neighborhood Market,1840 Nw 9th St,Corvallis,OR,44.586907,-123.258871,715a82d0-c955-48e9-9bec-5cccd0e58ec7
2870,Honolulu Store,1032 Fort Street Mall,Honolulu,HI,21.30976,-157.862004,af9258d8-fc96-41a7-8294-e7a80a73684c
2871,Pomona Neighborhood Market,778 E Arrow Hwy,Pomona,CA,34.0885722,-117.7374711,1f9fcffd-9d12-431c-81e7-f96f46cd86e7
2872,Simi Valley Neighborhood Market,2204 Tapo Street,Simi Valley,CA,34.2757157,-118.7077044,821b5474-8e80-4f05-a664-e6aef1a15e8b
2873,Omaha Supercenter,5018 Ames Ave,Omaha,NE,41.302011,-95.991433,ec6547be-ddc2-4094-9285-42a25151f027
2874,Milwaukie Neighborhood Market,15600 Se Mcloughlin Blvd,Milwaukie,OR,45.410458,-122.625807,1be6887b-9a04-4b27-b7c2-91f6393da477
2875,Council Bluffs Supercenter,1800 N. 16th St.,Council Bluffs,IA,41.279969,-95.868901,43ad624a-5342-43ea-9356-0080ce01b300
2876,Vancouver Neighborhood Market,2201 Grand Blvd,Vancouver,WA,45.636374,-122.640847,72c43485-32eb-472e-89fc-70dd8256a6ea
2877,Omaha Neighborhood Market,2451 North 90th Street,Omaha,NE,41.280951,-96.051326,824e114d-48ac-4a0b-8a83-bca9703b354d
2878,Omaha Neighborhood Market,6710 S 167th St,Omaha,NE,41.191854,-96.176515,d3561450-6050-427d-b34e-5c04729e0ab4
2879,Bellevue Neighborhood Market,2109 Towne Center Dr,Bellevue,NE,41.116275,-95.942778,564d6ee5-8d37-4b89-98cf-8421ce5ae970
2880,Derby Neighborhood Market,1106 S. Rock Rd,Derby,KS,37.532798,-97.242388,3ebc1ba6-1581-4381-a259-21f42f2e23a3
2881,Hampton Neighborhood Market,117 Marketplace Drive,Hampton,VA,37.036737,-76.40359,8dc6ef23-99e4-4622-ba4a-bffa024c6bc2
2882,Pasadena Neighborhood Market,6850 Gulfport Blvd S,Pasadena,FL,27.7572296,-82.734284,afe4cfc4-dab1-4cbe-a82c-634e0d4df81b
2883,Hollywood Supercenter,301 S State Road 7,Hollywood,FL,26.00765,-80.204346,d26dcea4-11b6-4df0-8512-ea7e2a118df3
2884,Newport News Neighborhood Market,11214 Jefferson Ave,Newport News,VA,37.0616686,-76.4650998,4b26844b-8a9d-458d-bb51-8ce5dadbe922
2885,Bentonville Neighborhood Market,205 N. Main Street,Bentonville,AR,36.373539,-94.209408,04e06deb-0d0d-40df-a094-6be57366e9eb
2886,Teterboro Supercenter,1 Teterboro Landing Drive,Teterboro,NJ,40.8626458,-74.062491,10eb5259-512d-4eda-942b-948f2197f916
2887,Chicago Neighborhood Market,4720 S. Cottage Grove Avenue,Chicago,IL,41.808846,-87.606801,68d73735-b66f-41d2-b22d-e5436cd76a6e
2888,Manor Supercenter,11923 Us Hwy 290 E,Manor,TX,30.3475451,-97.5442106,30ba687f-8095-4ca9-aedc-bc80193b3e1f
2889,Elgin Supercenter,1320 W Hwy 290,Elgin,TX,30.349546,-97.390089,97a8b7d0-0ac7-4f94-b44b-095571ffbb5d
2890,Orlando Neighborhood Market,2715 S Orange Ave,Orlando,FL,28.511893,-81.374947,fa14ec55-d421-4154-9a83-7ecb434021fd
2891,New Orleans Supercenter,4301 Chef Menteur Highway,New Orleans,LA,30.005604,-90.037914,4c8e59ae-4cf9-41fd-a514-b59b7e59845c
2892,Conway Neighborhood Market,2550 Prince St,Conway,AR,35.094647,-92.462954,f85479aa-b81b-4b4e-a51d-10e4c6212565
2893,Omaha Neighborhood Market,5051 L St,Omaha,NE,41.211811,-95.993277,eaa27763-91f8-49e2-a310-a0f1427a5fac
2894,Colorado Springs Neighborhood Market,4142 Austin Bluffs Pkwy,Colorado Springs,CO,38.8926905,-104.7555238,7aeadcfe-92de-45a3-8234-5d82fe9f4c0d
